"#","Date (UTC)","Time (UTC)","Solar Array 1A - Drive Voltage (V)","Solar Array 1A - Drive Current (A)","Solar Array 1A - BGA Position (degrees)","Solar Array 1B - Drive Voltage (V)","Solar Array 1B - Drive Current (A)","Solar Array 1B - BGA Position (degrees)","Solar Array 2A - Drive Voltage (V)","Solar Array 2A - Drive Current (A)","Solar Array 2A - BGA Position (degrees)","Solar Array 2B - DDrive Voltage (V)","Solar Array 2B - DDrive Current (A)","Solar Array 2B - DBGA Position (degrees)","Solar Array 3A - Drive Voltage (V)","Solar Array 3A - Drive Current (A)","Solar Array 3A - BGA Position (degrees)","Solar Array 3B - Drive Voltage (V)","Solar Array 3B - Drive Current (A)","Solar Array 3B - BGA Position (degrees)","Solar Array 4A - Drive Voltage (V)","Solar Array 4A - Drive Current (A)","Solar Array 4A - BGA Position (degrees)","Solar Array 4B - DDrive Voltage (V)","Solar Array 4B - DDrive Current (A)","Solar Array 4B - DBGA Position (degrees)","Starboard Joint Angle Position (degrees)","Port Joint Angle Position (degrees)"
"61","7/22/2016","20:55:30","159.8583984375","-49.526680059686","354.006958007813","159.0380859375","-48.0090955729173","315.950317382813","158.3203125","-54.573965749535","135.873413085938","160.0634765625","-46.5827556275628","184.400024414063","159.9609375","-37.7530455272727","5.8282470703125","160.2685546875","-33.8393578964296","24.10400390625","159.0380859375","-46.285386810361","203.637084960938","159.6533203125","-51.6752118824682","186.069946289063","88.3058624267578","271.755126953125"
"62","7/22/2016","20:55:40","159.8583984375","-49.572179088","354.006958007813","159.140625","-48.0118180150815","315.950317382813","158.4228515625","-54.6402321892989","135.867919921875","160.0634765625","-46.4487943815181","184.41650390625","159.9609375","-37.4473628844484","5.833740234375","160.2685546875","-33.7970318561456","24.10400390625","158.935546875","-46.3809408678468","203.648071289063","159.6533203125","-51.829451049745","186.844482421875","89.0089874267578","271.046508789063"
"63","7/22/2016","20:55:50","159.8583984375","-49.6363346584258","354.012451171875","159.140625","-48.0100356090009","315.950317382813","158.73046875","-54.6533072366437","135.873413085938","160.0634765625","-46.4487943815181","184.421997070313","159.9609375","-37.5004077777378","5.833740234375","160.2685546875","-33.8194218065007","24.10400390625","158.935546875","-46.4560094636664","203.648071289063","159.6533203125","-51.829451049745","186.888427734375","89.7176055908203","270.337890625"
"64","7/22/2016","20:56:00","159.8583984375","-49.6690405891789","354.006958007813","159.0380859375","-48.0390058119412","315.94482421875","158.73046875","-54.5969783211921","135.867919921875","160.0634765625","-46.5492195350735","184.421997070313","159.9609375","-37.5675410040204","5.833740234375","160.2685546875","-34.0533687087109","24.10400390625","158.935546875","-46.4126090964296","203.659057617188","159.6533203125","-51.850998630103","187.020263671875","90.4262237548828","269.629272460938"
"65","7/22/2016","20:56:10","159.8583984375","-48.9352386557056","354.006958007813","159.2431640625","-47.988549069947","315.933837890625","158.73046875","-54.5893237416542","135.867919921875","159.9609375","-47.7387680534453","184.427490234375","160.0634765625","-37.5927388543654","5.833740234375","160.2685546875","-34.0124466184218","24.0985107421875","158.935546875","-46.4129997607761","203.66455078125","159.6533203125","-51.632128930013","187.003784179688","91.1348419189453","268.920654296875"
"66","7/22/2016","20:56:20","159.8583984375","-48.8565808312031","354.012451171875","159.2431640625","-47.9896844382038","315.928344726563","158.73046875","-50.549427110391","135.867919921875","159.9609375","-47.7387680534453","184.427490234375","160.0634765625","-37.6234182138214","5.833740234375","160.2685546875","-33.94813350039","24.10400390625","158.935546875","-46.1823979220322","203.66455078125","159.6533203125","-51.632128930013","187.00927734375","91.8434600830078","268.20654296875"
"67","7/22/2016","20:56:30","159.8583984375","-48.9236896409641","354.017944335938","159.2431640625","-47.9115271523952","315.9228515625","159.0380859375","-48.5703947809181","135.867919921875","160.0634765625","-46.6980504428043","184.427490234375","160.0634765625","-37.7727618685068","5.8282470703125","160.2685546875","-33.857304039844","24.10400390625","159.0380859375","-45.2613090592259","203.670043945313","159.6533203125","-51.5846021706171","186.992797851563","92.5520782470703","267.497924804688"
"68","7/22/2016","20:56:40","159.8583984375","-49.545138950055","354.017944335938","159.2431640625","-47.9538165678968","315.906372070313","159.140625","-48.0316686471847","135.867919921875","160.0634765625","-46.5940482688269","184.427490234375","159.9609375","-37.8320695996","5.82275390625","160.2685546875","-33.8900710119012","24.10400390625","159.0380859375","-44.9856343215122","203.675537109375","159.6533203125","-51.9260794341834","186.992797851563","93.2606964111328","266.789306640625"
"69","7/22/2016","20:56:50","159.8583984375","-49.5237012440444","354.017944335938","159.2431640625","-47.9205612654065","315.87890625","159.140625","-48.1066639934393","135.867919921875","160.0634765625","-46.6612669529353","184.427490234375","160.0634765625","-37.7099381582958","5.82275390625","160.2685546875","-33.8918167931993","24.10400390625","159.0380859375","-45.0467366669467","203.681030273438","159.6533203125","-52.1396263325532","186.992797851563","93.9638214111328","266.080688476563"
"70","7/22/2016","20:57:00","159.755859375","-49.4981981871787","354.0234375","159.345703125","-48.2340449868987","315.87890625","159.140625","-48.0911839187119","135.862426757813","160.0634765625","-47.2333460552455","184.427490234375","160.0634765625","-38.063574849645","5.8172607421875","160.2685546875","-33.9467539669167","24.1094970703125","159.0380859375","-45.2890218113011","203.6865234375","159.6533203125","-52.337949529673","186.9873046875","94.6724395751953","265.3720703125"
"71","7/22/2016","20:57:10","159.755859375","-49.5021170389039","354.034423828125","159.345703125","-47.8611802847485","315.873413085938","159.140625","-48.1189332955696","135.862426757813","160.0634765625","-47.2333460552455","184.421997070313","160.0634765625","-38.1129084316432","5.8172607421875","160.2685546875","-33.9315302656666","24.1094970703125","159.0380859375","-45.0765004068407","203.697509765625","159.6533203125","-52.337949529673","186.981811523438","95.3810577392578","264.674438476563"
"72","7/22/2016","20:57:20","159.755859375","-48.9475201660966","354.04541015625","159.2431640625","-47.82240976736","315.862426757813","159.140625","-48.1083609416942","135.862426757813","159.9609375","-47.4990222273427","184.427490234375","160.0634765625","-38.0765644391639","5.8172607421875","160.2685546875","-33.9263539630763","24.114990234375","159.0380859375","-44.99905120016","203.735961914063","159.6533203125","-52.8569471139114","186.96533203125","96.0841827392578","263.954833984375"
"73","7/22/2016","20:57:30","159.8583984375","-48.895268809761","354.050903320313","159.2431640625","-47.8980492324432","315.85693359375","159.140625","-47.7268161660966","135.862426757813","159.9609375","-47.4377977992999","184.427490234375","160.0634765625","-38.0151813037304","5.8172607421875","160.2685546875","-33.76724369973","24.114990234375","159.0380859375","-45.0968393693769","203.7744140625","159.6533203125","-53.0721787522752","186.959838867188","96.7873077392578","263.24072265625"
"74","7/22/2016","20:57:40","159.8583984375","-48.9413672026403","354.0673828125","159.2431640625","-47.9298517518952","315.851440429688","159.2431640625","-47.4624951109511","135.862426757813","159.9609375","-47.2289022483048","184.427490234375","160.0634765625","-38.0268890258626","5.8172607421875","160.2685546875","-33.5371790244624","24.114990234375","159.0380859375","-45.0112228362036","203.7744140625","159.55078125","-53.1573557880588","186.948852539063","97.4959259033203","262.53759765625"
"75","7/22/2016","20:57:50","159.755859375","-49.6496660792479","354.078369140625","159.2431640625","-47.9758280621662","315.818481445313","159.2431640625","-47.437932090169","135.85693359375","160.0634765625","-46.6911527754375","184.427490234375","160.166015625","-38.0817533712","5.8172607421875","160.2685546875","-33.5429901566157","24.114990234375","158.935546875","-44.9127021713371","203.801879882813","159.55078125","-53.1835669240524","186.646728515625","98.2100372314453","261.828979492188"
"76","7/22/2016","20:58:00","159.755859375","-49.6283382475848","354.083862304688","159.2431640625","-47.9225512119212","315.774536132813","159.2431640625","-47.2256182261426","135.85693359375","160.0634765625","-46.9581840644865","184.421997070313","160.166015625","-37.9305048066407","5.8172607421875","160.37109375","-33.2568407311131","24.1204833984375","159.0380859375","-44.8473879759176","203.983154296875","159.6533203125","-53.2074356","185.993041992188","98.9241485595703","261.125854492188"
"77","7/22/2016","20:58:10","159.755859375","-49.5728028690869","354.111328125","159.2431640625","-48.17849740014","315.719604492188","159.0380859375","-47.66774657056","135.85693359375","159.9609375","-47.5457798663066","184.421997070313","160.166015625","-37.891804619822","5.811767578125","160.37109375","-32.9526841208921","24.114990234375","158.935546875","-45.0494713173717","204.36767578125","159.6533203125","-53.3537134551855","185.789794921875","99.6272735595703","260.411743164063"
"78","7/22/2016","20:58:20","159.755859375","-49.6048617620162","354.19921875","159.140625","-48.368445730333","315.686645507813","159.0380859375","-47.3075356562856","135.851440429688","159.9609375","-47.554459939754","184.421997070313","160.166015625","-37.8992394506651","5.80078125","160.37109375","-32.9714482177818","24.1204833984375","158.935546875","-45.2887898543454","204.614868164063","159.6533203125","-53.0998670878288","185.410766601563","100.335891723633","259.703125"
"79","7/22/2016","20:58:30","159.755859375","-49.1269449754575","354.347534179688","159.140625","-48.315095630523","315.664672851563","158.935546875","-46.9367585667367","135.845947265625","159.9609375","-47.554459939754","184.421997070313","160.166015625","-37.559007429703","5.7952880859375","160.37109375","-32.94782635136","24.136962890625","158.935546875","-45.0402907052305","204.680786132813","159.6533203125","-53.0998670878288","185.218505859375","101.039016723633","258.994506835938"
"80","7/22/2016","20:58:40","159.755859375","-48.8809729363336","354.39697265625","159.2431640625","-48.3865261646165","315.626220703125","158.935546875","-46.4258916842084","135.845947265625","159.9609375","-47.5748965683768","184.427490234375","160.166015625","-37.3800343259926","5.7843017578125","160.37109375","-32.853223419942","24.136962890625","159.0380859375","-44.9325273248","204.752197265625","159.6533203125","-52.7806454837484","185.092163085938","101.742141723633","258.296875"
"81","7/22/2016","20:58:50","159.6533203125","-48.8359854951895","354.413452148438","159.2431640625","-48.3413922243424","315.587768554688","158.935546875","-46.1517185625763","135.840454101563","159.9609375","-47.5748965683768","184.427490234375","160.166015625","-37.3007172554055","5.7843017578125","160.37109375","-32.6310452811681","24.14794921875","159.0380859375","-44.7649700070807","204.757690429688","159.6533203125","-52.7806454837484","185.070190429688","102.445266723633","257.588256835938"
"82","7/22/2016","20:59:00","159.55078125","-49.5098692845284","354.44091796875","159.2431640625","-48.3374489560956","315.499877929688","158.935546875","-46.0484488842484","135.8349609375","159.9609375","-46.8908066729873","184.427490234375","160.166015625","-37.4588264413641","5.789794921875","160.37109375","-32.5250043276328","24.1534423828125","159.0380859375","-44.7317879541554","204.757690429688","159.6533203125","-52.7639323746775","185.015258789063","103.148391723633","256.879638671875"
"83","7/22/2016","20:59:10","159.55078125","-49.6578700305231","354.5068359375","159.2431640625","-48.3957800263226","315.422973632813","158.935546875","-45.9554097284928","135.8349609375","159.9609375","-47.331866720112","184.427490234375","160.166015625","-37.771345710251","5.7843017578125","160.2685546875","-32.525968780238","24.158935546875","158.935546875","-44.6787308526053","204.757690429688","159.6533203125","-53.1279705042504","185.009765625","103.857009887695","256.1875"
"84","7/22/2016","20:59:20","159.55078125","-49.7263949985399","354.52880859375","159.2431640625","-48.4124687188719","315.313110351563","158.935546875","-45.7807705573757","135.8349609375","159.9609375","-47.331866720112","184.427490234375","160.166015625","-37.7942239910391","5.7733154296875","160.2685546875","-32.8304672217622","24.158935546875","158.935546875","-44.730200880248","204.757690429688","159.6533203125","-53.1279705042504","185.015258789063","104.560134887695","255.478912353516"
"85","7/22/2016","20:59:30","159.55078125","-49.75014552416","354.556274414063","159.2431640625","-48.4506073256926","315.280151367188","159.0380859375","-46.0065989661366","135.823974609375","159.9609375","-47.6119730565057","184.427490234375","160.166015625","-37.8187748035604","5.767822265625","160.166015625","-32.8280011530753","24.180908203125","158.935546875","-44.7263674863486","204.757690429688","159.6533203125","-53.2961148806081","185.015258789063","105.263259887695","254.775787353516"
"86","7/22/2016","20:59:40","159.55078125","-49.3550074959496","354.578247070313","159.140625","-48.4006144976098","315.24169921875","159.0380859375","-45.8777041483348","135.796508789063","159.9609375","-47.1312117451745","184.427490234375","160.2685546875","-37.8345112517652","5.7568359375","160.166015625","-32.6855185409741","24.2193603515625","158.935546875","-44.7871402087409","204.752197265625","159.6533203125","-53.4944380777278","185.015258789063","105.960891723633","254.072662353516"
"87","7/22/2016","20:59:50","159.55078125","-48.9754526668667","354.644165039063","159.140625","-48.4586403613161","315.230712890625","159.0380859375","-45.9297601724972","135.763549804688","159.9609375","-47.1312117451745","184.427490234375","160.2685546875","-38.1100028655666","5.7403564453125","160.166015625","-32.6303249937794","24.2193603515625","158.935546875","-44.7175897468147","204.752197265625","159.6533203125","-53.4944380777278","185.020751953125","106.664016723633","253.375030517578"
"88","7/22/2016","21:00:00","159.4482421875","-48.922505439664","354.699096679688","159.140625","-48.433027430103","315.225219726563","159.140625","-45.7411059179518","135.582275390625","159.9609375","-47.7740377189719","184.432983398438","160.2685546875","-38.4091296723272","5.723876953125","160.166015625","-32.6584406184618","24.23583984375","158.935546875","-44.7631998092609","204.752197265625","159.6533203125","-53.2297019417142","185.020751953125","107.367141723633","252.666412353516"
